KSHV,111,勞上易,26,20220331,1
KSHV,111,勞上易,261,20221130,1
CTDV,105,勞訴,66,20161223,1
TPDV,105,勞小上,1,20160118,1
CHDV,92,勞訴,38,20040109,1
KSHV,111,勞上易,67,20220429,1
KSHV,111,勞上易,224,20220930,1
TNDV,100,重勞訴,6,20111201,1
KSHV,104,勞上易,31,20151222,1
TPHV,103,勞上易,39,20140812,1
TNDV,108,勞訴,27,20191113,1
TCHV,106,勞上易,38,20180321,1
KSHV,91,勞上易,27,20020918,1
TPHV,94,勞上,11,20060404,2
TPDV,99,勞訴,29,20100331,1
KSEV,108,雄勞小,124,20200326,2
TCDV,102,勞小上,2,20130531,1
TCHV,113,勞再易,4,20241230,1
KSHV,96,勞上易,3,20070418,1
TPHV,100,勞上,116,20120731,1
KSHV,111,勞上易,218,20220930,1
SLDV,98,勞訴,15,20090721,2
TPHV,107,勞上,155,20190320,1
KSDV,97,勞訴,75,20081119,1
TPSV,109,台上,1618,20210909,1
TNHV,97,勞上易,13,20081125,1
TPHV,96,勞上易,14,20070828,1
PTEV,92,屏勞簡,2,20030530,1
TPSV,91,台上,347,20020227
TPDV,92,勞訴,150,20040304,1
TPHV,110,勞上易,25,20230208,1
TCHV,106,勞上,21,20180418,1
TPSV,110,台上,1789,20210729,1
TPHV,102,重勞上更(一),9,20140506,1
KSHV,95,勞上易,28,20061206,1
KSHV,102,勞上易,3,20130226,1
KSHV,110,勞上易,120,20211230,1
TPSV,100,台上,801,20110526
CDEV,108,橋勞簡,13,20191030,1
TPHV,105,勞上易,98,20170221,1
TPHV,95,勞上易,77,20060815,2
TPSV,96,台上,187,20070125
PCDV,101,勞訴,99,20121107,1
TPHV,101,勞再易,1,20120409,1
TCHV,97,勞再易,6,20081121,2
TPDV,103,勞再易,5,20150715,1
TPHV,93,勞再易,2,20040608,1
KSDV,95,勞訴,84,20070104,1
KSDV,95,勞訴,23,20060915,1
TNDV,102,勞訴,58,20140505,2
KSHV,111,勞上易,92,20220429,1
CHDV,108,勞訴,20,20191114,1
PCEV,106,板勞小,80,20180626,1
PTDV,105,勞訴,6,20170103,1
TPHV,101,勞再易,15,20130108,1
KSHV,111,勞上易,36,20220323,1
TPHV,91,勞上,20,20021105,1
TCEV,104,中勞小,28,20160222,1
KSDV,100,勞訴,92,20130305,1
KSHV,111,勞上易,155,20220720,1
KSHV,110,勞上易,16,20210310,1
KSHV,111,勞上易,87,20220429,1
TNHV,107,勞上易,27,20190221,1
TCDV,90,勞訴,45,20011219,1
PTEV,92,屏勞簡,2,20030530
TCHV,92,勞再易,2,20030325,1
TPHV,95,勞上易,37,20061229,1
STEV,99,店勞訴,1,20100312,1
TPEV,98,北簡,5581,20090330,1
TPDV,97,勞訴,150,20090203,1
PCDV,109,勞簡上,3,20201030,1
TPDV,105,勞訴,244,20170518,1
PCDV,106,勞小上,9,20171130,1
KMDV,101,勞簡上,1,20130529,1
KSHV,110,勞上易,148,20220128,1
KSDV,95,勞訴,32,20060622,1
TPDV,97,勞訴,142,20090610,2
TCHV,97,勞再易,7,20090218,1
TPSV,106,台上,1255,20171107
KSHV,110,勞上易,116,20211230,1
TCEV,105,中勞簡,60,20170615,1
KSHV,91,勞上易,29,20021016,2
TPHV,95,勞再易,16,20061031,1
TPDV,96,重勞訴,6,20070731,1
TCDV,106,勞簡上,1,20171117,1
TPHV,96,勞上,21,20070731,1
TPHV,96,重勞上,1,20080527,3
TYDV,98,勞訴,31,20090826,3
KSDV,108,重勞訴,22,20200422,1
TPHV,112,勞上易,12,20231115,1
ULDV,97,勞訴,3,20080527,1
KSHV,108,勞上易,8,20190410,1
TNHV,100,勞再易,4,20120119,1
KSHV,106,勞上,11,20170823,1
TPDV,100,勞訴,68,20111003,1
